;video_name;num_of_total_frames;num_of_missing_frames_pose;num_of_missing_frames_left_hand;num_of_missing_frames_right_hand;configuration
47;dataset/corpus/EKRAN_0.mp4;51;0;14;13;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
48;dataset/corpus/BURA_2.mp4;45;0;10;11;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
49;dataset/corpus/BAKMAK_1.mp4;46;0;46;20;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
50;dataset/corpus/MIMIK_0.mp4;52;0;15;17;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
51;dataset/corpus/CEP_1.mp4;42;0;42;16;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
52;dataset/corpus/ZIL C╠ğALMAK_2.mp4;45;0;45;20;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
53;dataset/corpus/MODEL_0.mp4;53;0;11;14;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
54;dataset/corpus/TUTULMAK_0.mp4;50;0;18;17;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
55;dataset/corpus/AMAN_1.mp4;45;0;19;20;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
56;dataset/corpus/HESAP MAKINESI_0.mp4;44;0;21;19;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
57;dataset/corpus/HIRSIZ_1.mp4;54;0;10;13;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
58;dataset/corpus/KAPALI_1.mp4;62;0;36;38;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
59;dataset/corpus/HAYRAN KALMAK_0.mp4;47;0;27;23;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
60;dataset/corpus/YATMAK_1.mp4;35;0;35;12;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
61;dataset/corpus/SIVRI_0.mp4;61;0;61;30;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
62;dataset/corpus/DEG╠åIS╠ğ TOKUS╠ğ_0.mp4;64;0;21;16;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
63;dataset/corpus/KAVGA ETMEK_0.mp4;49;0;19;18;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
64;dataset/corpus/HAZIRLAMAK_0.mp4;53;0;20;22;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
65;dataset/corpus/PROJE _0.mp4;40;0;11;11;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
66;dataset/corpus/BAS╠ğARMAK_0.mp4;37;0;17;15;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
67;dataset/corpus/BELGE_1.mp4;71;0;19;18;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
68;dataset/corpus/UG╠åUR_1.mp4;45;0;17;14;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
69;dataset/corpus/DU╠êNYA_1.mp4;51;0;21;10;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
70;dataset/corpus/ALC╠ğALMAK_0.mp4;50;0;50;17;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
71;dataset/corpus/HIZ _2.mp4;41;0;41;16;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
72;dataset/corpus/S╠ğOK _1.mp4;76;0;76;49;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
73;dataset/corpus/NASIL _0.mp4;73;0;49;49;namespace(MEDIAPIPE_STATIC_IMAGE_MODE=False, MEDIAPIPE_MODEL_COMPLEXITY=1, MEDIAPIPE_SMOOTH_LANDMARKS=True, MEDIAPIPE_ENABLE_SEGMENTATION=False, MEDIAPIPE_SMOOTH_SEGMENTATION=True, MEDIAPIPE_REFINE_FACE_LANDMARKS=False, MEDIAPIPE_MIN_DETECTION_CONFIDENCE=0.5, MEDIAPIPE_MIN_TRACKING_CONFIDENCE=0.5, MODEL_ENCODER_INPUT_DIM=225, MODEL_ENCODER_HIDDEN_DIM=256, MODEL_ENCODER_OUTPUT_DIM=768, MODEL_VQ_NUM_EMBS=10000, MODEL_VQ_EMBED_DIM=768, MODEL_VQ_COMMITMENT_COST=0.25, MODEL_DECODER_INPUT_DIM=768, MODEL_DECODER_HIDDEN_DIM=256, MODEL_DECODER_OUTPUT_DIM=225, NUM_EPOCHS=100, BATCH_SIZE=32, LEARNING_RATE=1e-05)
